,f_location,latitude,longitude,location
1058,"Weixingcun, Pudong, Shanghai, China, 201315",31.160432,121.580797,卫行村朱家队朱家宅
1059,"Wudiancun, Pudong, Shanghai, China, 201304",30.976407,121.834238,吴店村
1060,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路100弄
1061,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路1047弄
1062,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路108弄
1063,"China, Shang Hai Shi, Pu Dong Xin Qu, 五莲路1168号 邮政编码: 200129",31.27251,121.59644,五莲路1168号
1064,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路1424弄
1065,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路1728弄
1066,"China, Shang Hai Shi, Pu Dong Xin Qu, 利津路1769弄号 邮政编码: 200128",31.283,121.59453,五莲路1769弄
1067,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路201弄
1068,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路30弄
1069,"China, Shang Hai Shi, Pu Dong Xin Qu, 外高桥五莲路310号 邮政编码: 200129",31.2737883,121.5814381,五莲路310号
1070,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路593弄
1071,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路758弄
1072,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路759弄
1073,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路780弄
1074,"Wu Lian Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2729076,121.5825524,五莲路959弄
1075,"Wusicun, Pudong, Shanghai, China, 201209",31.25339099999999,121.651367,五四村
1076,"Shanghai, China",31.230416,121.473701,五星村陈家队陈家宅
1077,"Shanghai, China",31.230416,121.473701,五星村陈家队奚家宅
1078,"Jiazhai, Pudong, Shanghai, China, 201322",31.093044,121.704024,五星村家务队顾家宅
1079,"Shanghai, China",31.230416,121.473701,五星村三联队陈家宅
1080,"Shanghai, China",31.230416,121.473701,五星村三联队黄家宅
1081,"Wujia, Qingpu District, Shanghai, China, 201601",31.148299,121.248976,五星村吴家队吴家宅
1082,"Wu Xing Lu, Shang Hai Shi, China",30.84761,121.04796,五星路239弄
1083,"Xilin Village, Pudong, Shanghai, China, 200124",31.13683,121.49852,西林村
1084,"Xi Lin Jie, Jin Shan Qu, Shang Hai Shi, China, 201500",30.8942352,121.1592243,西林街215弄
1085,"China, 上海市浦东新区西门村 邮政编码: 201321",31.0549499,121.74183,西门村
1086,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,西门路113弄
1087,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,西门路588弄
1088,"Xinanlong, Jiading District, Shanghai, China, 201821",31.32732699999999,121.25878,西南弄35弄
1089,"Xi San Li Qiao Lu, 周家渡 Pu Dong Xin Qu, Shang Hai Shi, China, 200011",31.19944,121.5067,西三里桥路9弄
1090,"Xi Tai Lin Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.14711,121.53601,西泰林路850弄
1091,"Xi Tai Lin Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.14711,121.53601,西泰林路901弄
1092,"Xi Ying Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.16859,121.48407,西营路114弄
1093,"Xi Ying Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.16859,121.48407,西营路170弄
1094,"Xi Ying Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.16859,121.48407,西营路33弄
1095,"China, Shang Hai Shi, Jing An Qu, 曹家渡余姚路436弄 邮政编码: 200042",31.234429,121.435994,霞玉路436弄
1096,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路1071弄
1097,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路115弄
1098,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路225弄
1099,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路309弄
1100,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路320弄
1101,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路339弄
1102,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路370弄
1103,"China, Shang Hai Shi, Pu Dong Xin Qu, 下南路398号 邮政编码: 201315",31.17102999999999,121.54054,下南路398号
1104,"China, Shang Hai Shi, Pu Dong Xin Qu, 下南路474号 邮政编码: 201315",31.17181,121.54006,下南路474号
1105,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路500弄
1106,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路501弄
1107,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路526弄
1108,"Xia Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17574,121.53855,下南路551弄
1109,"Xia Yan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.06769,121.69457,下盐路2800弄
1110,"Xianjincun, Chongming District, Shanghai, China, 201913",31.3920599,121.68907,先进村
1111,"Xiang Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201203",31.21535,121.61376,香楠路399号
1112,"Xiang An Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201313",30.96311,121.80528,祥安路148弄
1113,"Xiang An Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201313",30.96311,121.80528,祥安路223弄
1114,"Xiang Chuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18317,121.69592,翔川路458弄
1115,"Xiang Chuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18317,121.69592,翔川路525弄
1116,"China, Shang Hai Shi, Pu Dong Xin Qu, 向城路19号 邮政编码: 200122",31.22452,121.52984,向城路19号
1117,"Xiangdongcun, Pudong, Shanghai, China, 201201",31.23626,121.7434,向东村
1118,"Xiao Nan Ma Tou Lu, Tangqiao, Pu Dong Xin Qu, Shang Hai Shi, China, 200010",31.20839,121.51071,小南码头路4弄
1119,"China, 上海市浦东新区小湾村 邮政编码: 201201",31.2333299,121.68976,小湾村东张家宅
1120,"Jiazhai, Pudong, Shanghai, China, 201322",31.093044,121.704024,新浜村陈家宅
1121,"Xinchang Village, Pudong, Shanghai, China, 201317",31.01944,121.64494,新场村
1122,"Xin Chen Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18087,121.56934,新陈路150弄
1123,"China, Shang Hai Shi, Pu Dong Xin Qu, 新陈路25弄 邮政编码: 200125",31.17895,121.557943,新陈路25弄
1124,"Xin Chen Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.18087,121.56934,新陈路303弄
1125,"Xin Chuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201200",31.19263,121.69624,新川路1100弄
1126,"China, Shang Hai Shi, Pu Dong Xin Qu, 新川路190弄 邮政编码: 201200",31.194725,121.704667,新川路190弄
1127,"Xin Chuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201200",31.19263,121.69624,新川路279弄
1128,"Xin Chuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201200",31.19263,121.69624,新川路640弄
1129,"Xin Chuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201200",31.19263,121.69624,新川路709弄
1130,"Xin Chuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201200",31.19263,121.69624,新川路922弄
1131,"Sunjia Muqiao, Pudong, Shanghai, China, 200124",31.135115,121.489536,新春村孙家队孙家木桥
1132,"Tanggu Jiazhai, Pudong, Shanghai, China, 201299",31.158822,121.689854,新春村汤顾家宅
1133,"Jiazhai, Pudong, Shanghai, China, 201322",31.093044,121.704024,新春村张陈家宅
1134,"Xin De Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201200",31.19616,121.69029,新德路502弄
1135,"Xin De Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201200",31.19616,121.69029,新德路835弄
1136,"Xin De Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201200",31.19616,121.69029,新德路908弄
1137,"Xin De Xi Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.19212,121.67228,新德西路207弄
1138,"Xin De Xi Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.19212,121.67228,新德西路99弄
1139,"Xindong Village, Songjiang District, Shanghai, China, 201608",30.9531599,121.25199,新东村
1140,"Xinguangcun, Chongming District, Shanghai, China, 202178",31.70755,121.5324,新光村
1141,"Tang Town Xinhong Villagers' Comm., Pudong, Shanghai, China, 201210",31.2427399,121.64851,新虹村
1142,"Xinhuacun, Chongming District, Shanghai, China, 202156",31.61762,121.53055,新华村
1143,"Xin Huan Xi Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201317",31.02485,121.63951,新环西路1000弄
1144,"Xinjicun, Pudong, Shanghai, China, 201322",31.11081,121.71827,新吉村
1145,"Xinlucun, Baoshan, Shanghai, China, 200949",31.495141,121.328431,新陆村
1146,"Xinmiaocun, Pudong, Shanghai, China, 201205",31.12194,121.63733,新苗村
1147,"Xinnancun, Pudong, Shanghai, China, 201317",31.00194,121.64527,新南村
1148,"Xin Pu Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16866,121.53606,新浦路199弄
1149,"Xin Pu Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16866,121.53606,新浦路251弄
1150,"Xin Pu Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16866,121.53606,新浦路350弄
1151,"Xin Pu Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16866,121.53606,新浦路543弄
1152,"Xin Pu Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16866,121.53606,新浦路587弄
1153,"Xinrucun, Pudong, Shanghai, China, 201325",31.075319,121.823088,新如村
1154,"Xinwei Village, Pudong, Shanghai, China, 201317",31.03789999999999,121.64092,新卫村
1155,"Xinxingcun, Pudong, Shanghai, China, 201201",31.256979,121.704345,新星村
1156,"Xin Ya Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201201",31.23727,121.68771,新雅东路125弄
1157,"Xin Ya Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201201",31.23727,121.68771,新雅东路51弄
1158,"Xin Ya Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201201",31.23599,121.68244,新雅路90弄
1159,"Xinyingcun, Pudong, Shanghai, China, 201202",31.198914,121.748989,新营村万家宅
1160,"Xinzhencun, Songjiang District, Shanghai, China, 201603",31.087249,121.134897,新镇村
1161,"Shijiacun, Fengxian District, Shanghai, China, 201406",30.9270611,121.496636,新镇村石家观音堂
1162,"Xingguangcun, Qingpu District, Shanghai, China, 201616",31.043179,121.085886,星光村
1163,"Xingfucun, Jiading District, Shanghai, China, 201803",31.246394,121.339259,幸福村
1164,"Xiu Kang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201315",31.14019,121.56234,秀康路958弄
1165,"Xiulongcun, Pudong, Shanghai, China, 201315",31.126242,121.562722,秀龙村
1166,"Xiu Pu Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1296016,121.5961812,秀浦路656弄
1167,"Xiu Pu Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1296016,121.5961812,秀浦路886弄
1168,"China, Shang Hai Shi, Pu Dong Xin Qu, 秀浦路99号 邮政编码: 201318",31.12606,121.54915,秀浦路99号工地生活区
1169,"Xiu Yan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1361582,121.5896005,秀沿路2501弄
1170,"China, Shang Hai Shi, Pu Dong Xin Qu, 秀沿路3668号 邮政编码: 201205",31.13773,121.6164,秀沿路3668号
1171,"Xiu Yan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1361582,121.5896005,秀沿路505弄
1172,"Xiu Yan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1361582,121.5896005,秀沿路836弄
1173,"Xiu Yan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1361582,121.5896005,秀沿路867弄
1174,"Xiu Yan Xi Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.12966,121.53658,秀沿西路258弄
1175,"Xiu Yan Xi Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.12966,121.53658,秀沿西路68弄
1176,"Xumiaocun, Pudong, Shanghai, China, 201314",31.03031,121.71469,徐庙村
1177,"China, Shang Hai Shi, Pu Dong Xin Qu, 宣春路201号 邮政编码: 201322",31.08424,121.72614,宣春路201号
1178,"Xuan Huang Gong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.02501,121.73637,宣黄公路2588弄
1179,"Xuan Huang Gong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.02501,121.73637,宣黄公路2878弄
1180,"Xuan Zhen Dong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201314",31.0278849,121.7002628,宣镇东路818弄
1181,"Xue Bei Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.1905,121.70855,学北路165弄
1182,"China, Shang Hai Shi, Pu Dong Xin Qu, 高桥·东街高桥镇 邮政编码: 200131",31.346434,121.583978,学前二村
1183,"Xue Yuan Lu, Shang Hai Shi, China",30.84561,121.5168,学院路694号工地生活区
1184,"Xue Ye Er Lu, 周家渡 Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.1791396,121.4815075,雪野二路977号工地生活区
1185,"Xunjiancun, Pudong, Shanghai, China, 201209",31.281713,121.692756,迅建村
1186,"Yanloucun, Pudong, Shanghai, China, 201301",31.020459,121.744488,严楼村
1187,"Yan Min Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.19079,121.52996,严民路280弄
1188,"Yan Qiao Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.18814,121.52871,严桥路58弄
1189,"Yan Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.19405,121.52819,严杨路165弄
1190,"Yan Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.19405,121.52819,严杨路30弄
1191,"Yan Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.19405,121.52819,严杨路45弄
1192,"Yan Yang Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.19405,121.52819,严杨路60弄
1193,"Yan Zhen Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.19131,121.52911,严镇路75弄
1194,"Yan Zhong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.19194,121.53173,严中路140弄
1195,"Yan Zhong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.19194,121.53173,严中路300弄
1196,"Yan Zhong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200125",31.19194,121.53173,严中路47弄
1197,"China, 上海市浦东新区沿北村 邮政编码: 201315",31.1441964,121.5899259,沿北村
1198,"Yanjiangcun, Pudong, Shanghai, China, 201316",31.056152,121.602056,沿江村
1199,"Yan Da Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.05185,121.8015,盐大路2585弄
1200,"Yang Gao Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17921,121.52052,杨高南路1218弄
1201,"Yang Gao Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17921,121.52052,杨高南路2030弄
1202,"Yang Gao Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17921,121.52052,杨高南路2451弄
1203,"Yang Gao Nan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.17921,121.52052,杨高南路4501弄
1204,"Yang Gao Zhong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2372691,121.5691039,杨高中路1708弄
1205,"Yang Gao Zhong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2372691,121.5691039,杨高中路2168弄
1206,"Yang Gao Zhong Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.2372691,121.5691039,杨高中路266弄
1207,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,杨南路1015弄
1208,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,杨南路1899弄
1209,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,杨南路694弄
1210,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,杨南路797弄
1211,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,杨南路826弄
1212,"Yangqiaocun, Pudong, Shanghai, China, 201204",31.191293,121.580961,杨桥村
1213,"Yang Si Bei Jie, Pu Dong Xin Qu, Shang Hai Shi, China, 200124",31.16168,121.49304,杨思北街
1214,"Yang Si Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16272,121.49756,杨思路1121弄
1215,"5F6V+FV7, Pudong, Shanghai, China, 200124",31.161173,121.494686,杨思路502弄
1216,"Yang Si Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16272,121.49756,杨思路855弄
1217,"China, Shang Hai Shi, Pu Dong Xin Qu, 杨新路197弄、杨思路502弄、杨新路77弄、新村路59弄 邮政编码: 200124",31.163229,121.4916,杨思新村
1218,"Yang Xin Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16323,121.49156,杨新路197弄
1219,"Yang Xin Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16323,121.49156,杨新路281弄
1220,"Yang Xin Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16323,121.49156,杨新路282弄
1221,"Yang Xin Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16323,121.49156,杨新路77弄
1222,"Yang Xin Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.16323,121.49156,杨新路93弄
1223,"Yang Jing Zhen Lu, 洋泾港 Pu Dong Xin Qu, Shang Hai Shi, China, 200135",31.24125,121.55015,洋泾镇路89弄
1224,"China, Shang Hai Shi, Pu Dong Xin Qu, 洋泾港洋泾镇路95号 邮政编码: 200135",31.2417,121.55058,洋泾镇路95号
1225,"Yaolucun, Pudong, Shanghai, China, 201300",31.071786,121.703915,腰路村
1226,"Yaoqiaocun, Pudong, Shanghai, China, 201318",31.114455,121.598337,姚桥村
1227,"Yaoshicun, Pudong, Shanghai, China, 201200",31.20254,121.68275,药师村
1228,"Yao Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.17295,121.48318,耀华路331弄
1229,"Yao Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.17295,121.48318,耀华路360弄
1230,"Yao Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.17295,121.48318,耀华路400弄
1231,"Yao Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.17295,121.48318,耀华路414弄
1232,"Yao Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.17295,121.48318,耀华路421弄
1233,"Yao Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.17295,121.48318,耀华路500弄
1234,"550 Yao Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.1718435,121.4811648,耀华路550弄
1235,"China, Shang Hai Shi, Pu Dong Xin Qu, 耀华路560号 邮政编码: 200126",31.1717,121.48142,耀华路560号
1236,"Yao Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.17295,121.48318,耀华路579弄
1237,"Yao Hua Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.17295,121.48318,耀华路87弄
1238,"Yao Yuan Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 200126",31.17143,121.47431,耀元路245弄
1239,"Yiliucun, Pudong, Shanghai, China, 201315",31.16036,121.58885,一六村赵家队北赵家宅
1240,"Yiliucun, Pudong, Shanghai, China, 201315",31.16036,121.58885,一六村赵家队南赵家宅
1241,"Yixincun, Pudong, Shanghai, China, 201201",31.24362399999999,121.682249,一心村赵家宅
1242,"Zhujia Residence, Pudong, Shanghai, China, 201205",31.159521,121.658478,一心村朱家宅
1243,"Yihongcun, Pudong, Shanghai, China, 201325",31.074272,121.829615,义泓村
1244,"Yi Feng Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201203",31.20118,121.62363,益丰路55弄
1245,"Yi Jiang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.19917,121.63083,益江路286弄
1246,"Yi Jiang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.19917,121.63083,益江路396弄
1247,"Yidecun, Pudong, Shanghai, China, 200123",31.11911,121.51636,懿德村
1248,"Yi Hang Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.12463,121.50509,懿行路971弄
1249,"Yin Feng Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.26492,121.68482,银峰路549弄
1250,"Yin Feng Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201209",31.26492,121.68482,银峰路676弄
1251,"Yin Shan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24425,121.58111,银山路115弄
1252,"Yin Shan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24425,121.58111,银山路200弄
1253,"Yin Shan Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.24425,121.58111,银山路370弄
1254,"Yingxiong Village, Pudong, Shanghai, China, 201301",31.02826,121.75342,英雄村
1255,"Ying Xiong Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201321",31.03855,121.75988,英雄路35弄
1256,"China, Shang Hai Shi, Chang Ning Qu, 愚园路1112弄 邮政编码: 200031",31.218737,121.428221,迎春路1355弄
1257,"Ying Xun Lu, Pu Dong Xin Qu, Shang Hai Shi, China",31.03509,121.76187,迎薰路1018弄
1258,"Yingfangcun, Chongming District, Shanghai, China, 202158",31.55708,121.64896,营房村
1259,"China, Shang Hai Shi, Pu Dong Xin Qu, 洋泾港 Gu Shan Lu, 永安新村5幢16-18号 邮政编码: 200135",31.248032,121.550114,永安新村
1260,"Yong Chen Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201312",30.97611,121.75355,永晨路258弄
1261,"Yong Da Lu, Pu Dong Xin Qu, Shang Hai Shi, China",30.97571,121.75447,永达路99弄
1262,"Yonghecun, Pudong, Shanghai, China, 201209",31.263936,121.695709,永和村
1263,"Yonghongcun, Pudong, Shanghai, China, 201201",31.234282,121.705501,永红村
1264,"Yong Jian Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.2640504,121.615161,永建路86弄
1265,"Shaojia Long, Pudong, Shanghai, China, 201209",31.27308099999999,121.65038,永乐村东邵家弄
1266,"Jiazhai, Pudong, Shanghai, China, 201322",31.093044,121.704024,永乐村钱家宅
1267,"Shaojia Long, Pudong, Shanghai, China, 201209",31.27308099999999,121.65038,永乐村西邵家弄
1268,"Yonglicun, Pudong, Shanghai, China, 201209",31.263939,121.69571,永利村
1269,"Yong Ning Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.2728405,121.61332,永宁路136弄
1270,"Yong Ning Lu, Pu Dong Xin Qu, Shang Hai Shi, China, 201206",31.2728405,121.61332,永宁路33弄
1271,"Yong Tai Lu, Shang Hai Shi, China",31.14613,121.54051,永泰路1299弄
1272,"China, Shang Hai Shi, Huang Pu Qu, 茂名南路133弄 邮政编码: 200041",31.217265,121.461551,永泰路133弄
1273,"Yong Tai Lu, Shang Hai Shi, China",31.14613,121.54051,永泰路136弄
1274,"Yong Tai Lu, Shang Hai Shi, China",31.14613,121.54051,永泰路1650弄
